Feature_selector,Contrast_encoding_method,Models,Best_params,Cluster_Indicator,Damping_cluster_value,Number_features,Features,Balancing_handled,Feature_scaling_handled,Outer_fold,bal_acc_inner_train_cv,bal_acc_inner_val_cv,bal_acc_outer_val_cv,precision_inner_train_cv,precision_inner_val_cv,precision_outer_val_cv,recall_inner_train_cv,recall_inner_val_cv,recall_outer_val_cv,f1_inner_train_cv,f1_inner_val_cv,f1_outer_val_cv,mc_inner_train_cv,mc_inner_val_cv,mc_outer_val_cv
Lasso,Backward Difference,LGBMClassifier,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.07837803959804227, 'max_depth': 4, 'min_child_samples': 43, 'min_child_weight': 0.001, 'min_split_gain': 0.2774849058074059, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 4041, 'objective': None, 'random_state': 120, 'reg_alpha': 1.7478951951894621, 'reg_lambda': 1.1692485639201093, 'silent': 'warn', 'subsample': 0.7947893797519175, 'subsample_for_bin': 200000, 'subsample_freq': 1, 'is_unbalance': 'true', 'drop_rate': 0.005653724646653125, 'max_bin': 63, 'device_type': 'gpu', 'gpu_use_dp': False}",no,,13,"['WIMD_2019_Rank', 'Looks_scale', 'School_scale', 'age', 'Health_scale', 'Birth_Date_year', 'Num_Type_of_play_places', 'Life_scale', 'Family_scale', 'Timestamp_day_of_year', 'Timestamp_day_of_month', 'Birth_Date_week', 'Type_of_play_places']",smoteen,no,1,0.5444970695642252,0.30032567816380545,0.32253086419753085,0.4382113711372943,0.27805675613463904,0.2673929518757105,0.5444970695642252,0.30032567816380545,0.32253086419753085,0.4530441697226519,0.26171352021579986,0.27632619823173565,0.31044696146545486,0.07481555137846524,0.11556598511218857
MutualInformation,Backward Difference,LGBMClassifier,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1485497659617332, 'max_depth': 4, 'min_child_samples': 28, 'min_child_weight': 0.001, 'min_split_gain': 1.0491291222263877, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 2727, 'objective': None, 'random_state': 120, 'reg_alpha': 0.10511575242195528, 'reg_lambda': 0.46311370639839017, 'silent': 'warn', 'subsample': 0.6332569942652962, 'subsample_for_bin': 200000, 'subsample_freq': 2, 'is_unbalance': 'false', 'max_bin': 63, 'device_type': 'gpu', 'gpu_use_dp': False}",no,,17,"['Concentrate_in_week_3', 'Tired_in_week_2', 'Family_scale', 'Looks_scale', 'Life_scale', 'Tired_in_week_1', 'School_scale', 'Sports_in_week_1', 'Brush_teeth_ytd', 'Hours_slept', 'Birth_Date_day_of_week', 'Tired_in_week_3', 'WIMD_2019_Rank', 'Outdoorplay_freq', 'Takeawayfood_in_week_1', 'Lots_of_choices_important', 'Sports_in_week_2']",no,no,2,0.39017816925196175,0.27967987367212177,0.32407407407407407,0.7041296181472475,0.2750840427656971,0.30121042830540035,0.39017816925196175,0.27967987367212177,0.32407407407407407,0.4287072888249746,0.2689737885945355,0.3120723362658846,0.33716727789208417,0.05930099270357561,0.17646637527299916
Lasso,Helmert,LGBMClassifier,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.012543548665526413, 'max_depth': 5, 'min_child_samples': 98, 'min_child_weight': 0.001, 'min_split_gain': 9.645357227950175, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 657, 'objective': None, 'random_state': 120, 'reg_alpha': 0.2097191997272446, 'reg_lambda': 7.124195911059705, 'silent': 'warn', 'subsample': 0.7312161762767296, 'subsample_for_bin': 200000, 'subsample_freq': 2, 'is_unbalance': 'false', 'max_bin': 63, 'device_type': 'gpu', 'gpu_use_dp': False}",no,,14,"['WIMD_2019_Rank', 'School_scale', 'age', 'Looks_scale', 'Health_scale', 'Concentrate_in_week_2', 'Number_people_household_3', 'Birth_Date_year', 'Safety_toplay_scale', 'Concentrate_in_week_3', 'Life_scale', 'Num_Method_of_keepintouch', 'Internet_in_week_2', 'Takeawayfood_in_week_0']",smoteen,no,3,0.39735084788695235,0.282181861348528,0.23765432098765432,0.3739110434016102,0.2712960911199925,0.2375,0.39735084788695235,0.282181861348528,0.23765432098765432,0.3670259353149712,0.2632223053861324,0.2374959136972867,0.18916367961163383,0.07074766532977803,0.002646739674768229
Lasso,Helmert,LGBMClassifier,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.012543548665526413, 'max_depth': 5, 'min_child_samples': 98, 'min_child_weight': 0.001, 'min_split_gain': 9.645357227950175, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 657, 'objective': None, 'random_state': 120, 'reg_alpha': 0.2097191997272446, 'reg_lambda': 7.124195911059705, 'silent': 'warn', 'subsample': 0.7312161762767296, 'subsample_for_bin': 200000, 'subsample_freq': 2, 'is_unbalance': 'false', 'max_bin': 63, 'device_type': 'gpu', 'gpu_use_dp': False}",no,,14,"['WIMD_2019_Rank', 'School_scale', 'Looks_scale', 'Health_scale', 'age', 'Birth_Date_year', 'Sports_in_week_1', 'Concentrate_in_week_1', 'Num_Type_of_play_places', 'Life_scale', 'Concentrate_in_week_2', 'Safety_toplay_scale', 'Internet_in_week_2', 'Concentrate_in_week_3']",smoteen,no,4,0.3790421682005607,0.2727429847227889,0.23561076604554865,0.38917996251055736,0.2936524151347581,0.22752525252525252,0.3790421682005607,0.2727429847227889,0.23561076604554865,0.378643241978049,0.2723165216596612,0.23140918386317158,0.1409584512757432,0.035578491254122734,0.035835290436825755
Lasso,Polynomial,LGBMClassifier,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.06300137499890789, 'max_depth': 5, 'min_child_samples': 83, 'min_child_weight': 0.001, 'min_split_gain': 0.288018985591997, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 493, 'objective': None, 'random_state': 120, 'reg_alpha': 0.5458068378935435, 'reg_lambda': 0.2678878202809939, 'silent': 'warn', 'subsample': 0.7929875690269279, 'subsample_for_bin': 200000, 'subsample_freq': 3, 'is_unbalance': 'false', 'drop_rate': 0.0008200851442045979, 'max_bin': 63, 'device_type': 'gpu', 'gpu_use_dp': False}",no,,25,"['Looks_scale', 'School_scale', 'Health_scale', 'Safety_toplay_scale', 'Friends_scale', 'Life_scale', 'Num_Type_of_play_places', 'Family_scale', 'Hours_slept', 'age', 'Brush_teeth_ytd', 'Concentrate_in_week_0', 'Tired_in_week_1', 'Awaketime_today_halfhour', 'Study_Year', 'Num_Method_of_keepintouch', 'Tired_in_week_0', 'WIMD_2019_Rank', 'Sports_in_week_0', 'Softdrink_in_week_1', 'Tired_in_week_3', 'Play_in_grass_area', 'Bread_Brk', 'Concentrate_in_week_2', 'Sugarsnack_in_week_2']",no,no,5,0.4181905117713032,0.3139380940508032,0.29133885438233265,0.9146214773737676,0.41889533196791257,0.42204301075268813,0.4181905117713032,0.3139380940508032,0.29133885438233265,0.4817018537176951,0.32516884591616474,0.30233895147439815,0.40451950841388423,0.16112577894870314,0.16965553533806566
FeatureWiz,Sum,CatBoostClassifier,"{'random_state': 120, 'max_depth': 4, 'l2_leaf_reg': 6, 'random_strength': 0.48372347662167725, 'learning_rate': 0.29945481414190583, 'boosting_type': 'Plain', 'loss_function': 'MultiClass', 'nan_mode': 'Min', 'task_type': 'GPU', 'iterations': 100, 'verbose': False}",no,,31,"['Birth_Date_day_of_year', 'Birth_Date_year', 'Study_Year', 'Softdrink_in_week_3', 'WIMD_2019_Rank', 'Concentrate_in_week_3', 'Play_in_house', 'Nothing_Brk', 'Number_people_household_4', 'Friends_scale', 'Awaketime_today_halfhour', 'Looks_scale', 'Concentrate_in_week_1', 'Health_scale', 'Healthy_Cereal_Brk', 'Sugarsnack_in_week_2', 'Play_in_field', 'Number_people_household_0', 'Softdrink_in_week_2', 'Sugarsnack_in_week_0', 'Keep_in_touch_friends', 'Read_Info_Sheet', 'School_scale', 'Yogurt_Brk', 'Sports_in_week_3', 'Tired_in_week_0', 'Num_Type_of_play_places', 'Sports_in_week_2', 'Play_in_playground', 'Takeawayfood_in_week_1', 'Easywalk_somewhere']",smoteen,no,1,0.6927124763208927,0.3325800504707073,0.2898148148148148,0.7934379443115697,0.4525336819124813,0.3,0.6927124763208927,0.3325800504707073,0.2898148148148148,0.7284953490317735,0.3591921608760003,0.29073374696520093,0.6615522919552216,0.12883344930746934,0.08232642487945413
FeatureWiz,Polynomial,CatBoostClassifier,"{'random_state': 120, 'max_depth': 5, 'l2_leaf_reg': 5, 'random_strength': 0.7524507228848732, 'learning_rate': 0.2615195867004685, 'boosting_type': 'Plain', 'loss_function': 'MultiClass', 'nan_mode': 'Min', 'task_type': 'GPU', 'iterations': 100, 'verbose': False}",no,,35,"['Going_school', 'Birth_Date_year', 'Internet_in_week_0', 'Sugarsnack_in_week_3', 'Garden', 'Easywalk_somewhere', 'Health_scale', 'Easywalk_topark', 'WIMD_2019_Rank', 'Keep_in_touch_family_outside_household', 'Life_scale', 'Internet_in_week_2', 'Read_Info_Sheet', 'Keep_in_touch_friends', 'School_scale', 'Healthy_Cereal_Brk', 'Play_in_house', 'Sports_in_week_1', 'Sports_in_week_0', 'Softdrink_in_week_0', 'Snacks_Brk', 'Play_in_playground', 'Number_people_household_1', 'Tired_in_week_0', 'Play_in_garden', 'Play_in_street', 'Study_Year', 'Num_Type_of_play_places', 'Number_people_household_2', 'Safety_toplay_scale', 'Sugarsnack_in_week_0', 'Tired_in_week_2', 'Yogurt_Brk', 'Softdrink_in_week_2', 'Sugarsnack_in_week_2']",smoteen,no,2,0.7842292956489473,0.3128905246535805,0.3472222222222222,0.7613891719900128,0.37930366368617147,0.23944805194805194,0.7842292956489473,0.3128905246535805,0.3472222222222222,0.7596447919311998,0.31132672864957384,0.23123765635286372,0.6909379802977186,0.1069525739349277,0.11312178828587692
Lasso,Sum,CatBoostClassifier,"{'random_state': 120, 'max_depth': 9, 'l2_leaf_reg': 2, 'random_strength': 0.7337191939402, 'auto_class_weights': 'SqrtBalanced', 'learning_rate': 0.011258050064305792, 'boosting_type': 'Plain', 'loss_function': 'MultiClass', 'nan_mode': 'Min', 'task_type': 'GPU', 'iterations': 100, 'verbose': False}",no,,9,"['WIMD_2019_Rank', 'School_scale', 'Safety_toplay_scale', 'Looks_scale', 'Health_scale', 'Life_scale', 'Friends_scale', 'Num_Type_of_play_places', 'age']",no,no,3,0.9280996098550934,0.3070467269595176,0.3042328042328042,0.9848388409899339,0.41419725841856997,0.41309523809523807,0.9280996098550934,0.3070467269595176,0.3042328042328042,0.9536941242836091,0.3174093221514364,0.32114376851218956,0.9240989399774816,0.15680972619241218,0.1828693629058935
FeatureWiz,Polynomial,CatBoostClassifier,"{'random_state': 120, 'max_depth': 5, 'l2_leaf_reg': 3, 'random_strength': 0.7152631362630966, 'auto_class_weights': 'Balanced', 'learning_rate': 0.03720647639850968, 'boosting_type': 'Plain', 'loss_function': 'MultiClass', 'nan_mode': 'Min', 'task_type': 'GPU', 'iterations': 100, 'verbose': False}",no,,46,"['Number_people_household_1', 'Easywalk_topark', 'Num_Type_of_play_places', 'Family_scale', 'Brush_teeth_ytd', 'Keep_in_touch_family_outside_household', 'Tired_in_week_1', 'Tired_in_week_2', 'Tired_in_week_0', 'WIMD_2019_Rank', 'Health_scale', 'Life_scale', 'Play_in_woods', 'Doingwell_schoolwork', 'Homespace_relax', 'Timestamp_day_of_month', 'Sports_in_week_1', 'Keep_in_touch_friends', 'Nothing_Brk', 'Play_in_field', 'Read_Info_Sheet', 'Timestamp_day_of_week', 'School_scale', 'Play_in_garden', 'Yogurt_Brk', 'Sports_in_week_0', 'Number_people_household_0', 'Timestamp_week', 'Play_in_playground', 'Lots_of_things_good_at', 'Method_of_keepintouch', 'Softdrink_in_week_3', 'Sugarsnack_in_week_1', 'Sports_in_week_3', 'Snacks_Brk', 'Sugary_Cereal_Brk', 'Softdrink_in_week_1', 'Play_in_house', 'Birth_Date_year', 'Safety_toplay_scale', 'Timestamp_month', 'Awaketime_today', 'Sleeptime_ytd', 'Sugarsnack_in_week_0', 'Internet_in_week_0', 'Sugarsnack_in_week_2']",no,no,4,0.8333095065850058,0.3320811989059643,0.3330745341614907,0.7214108896191682,0.32009688374556683,0.3007047996272134,0.8333095065850058,0.3320811989059643,0.3330745341614907,0.7566539421966588,0.32124260896742307,0.30936094649686885,0.6516302386227997,0.12912791797241077,0.20526992163782953
Lasso,Backward Difference,CatBoostClassifier,"{'random_state': 120, 'max_depth': 5, 'l2_leaf_reg': 10, 'random_strength': 3.487622617422643, 'auto_class_weights': 'Balanced', 'learning_rate': 0.1324747697543452, 'boosting_type': 'Plain', 'loss_function': 'MultiClass', 'nan_mode': 'Min', 'task_type': 'GPU', 'iterations': 100, 'verbose': False}",no,,12,"['Looks_scale', 'School_scale', 'Health_scale', 'Safety_toplay_scale', 'Friends_scale', 'Life_scale', 'Num_Type_of_play_places', 'Family_scale', 'Hours_slept', 'age', 'Brush_teeth_ytd', 'Concentrate_in_week_2']",no,no,5,0.9772022965540946,0.34663609015914193,0.30610766045548654,0.7584667664979343,0.33144665174943316,0.28109112709832135,0.9772022965540946,0.34663609015914193,0.30610766045548654,0.8438256894575537,0.3331548132688083,0.28388888888888886,0.7952881925403733,0.15322487647154412,0.10024862256309336
